id,floor,max_floor,size,rent,maintenance_fee,deposit,key_money,layout,year_built,nearest_station,location,url
21983,2,8,55.25,217000,10000,217000,0,1LDK,2005,9,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/211166
17191,7,7,29.47,91000,0,91000,0,1K,2006,12,Kugahara| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/421744
9364,2,4,19.05,86500,8040,0,43250,1K,2007,3,Kamiuma| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/381607
13945,12,12,22.67,82100,7900,0,0,1K,2005,6,Higashikanda| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/160493
11519,1,1,34.44,70500,4540,0,70500,1K,1991,10,Nakameguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/401166
14854,12,12,21.8,87000,6000,87000,0,1K,2004,3,Nihombashi| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/215000
20678,10,10,33.57,105000,7000,105000,105000,1LDK,2012,2,Kitamachi| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/436501
9400,1,2,13.17,66000,5500,0,66000,1K,1985,4,Honkomagome| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/484915
22473,16,16,63.88,225000,10000,225000,0,2LDK,1989,5,Tsukuda| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/503777
14228,10,10,18.91,79000,6500,0,0,1K,1999,1,Nihombashiningyocho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/402919
13804,10,10,33.28,97000,0,97000,97000,1K,2010,7,Ojima| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/422138
10869,1,3,68.08,151000,3000,151000,151000,2LDK,2012,7,Tsurumaki| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/358068
7444,2,2,25.52,109000,16000,0,0,1K,2018,5,Kitazawa| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/494216
19181,9,10,19.69,80000,6000,80000,0,1K,1999,5,Higashigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/255166
13041,2,2,12.3,31000,3000,31000,0,1R,1989,8,Haramachida| Machida-shi| Tokyo,http://www.realestate.co.jp/rent/view/484573
9270,9,9,46.05,139000,10000,139000,0,1DK,1989,5,Takanawa| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/444702
7088,4,7,21.2,71500,15000,71500,71500,1R,2006,5,Ikegami| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/501298
7731,4,11,21.12,65000,5000,65000,65000,1K,1992,5,Minamioi| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/468606
11006,7,7,31.85,100000,10000,100000,100000,1R,2007,7,Kitashinjuku| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/389862
18578,35,25,70.0,182000,5000,364000,0,2LDK,2010,3,Kachidoki| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/264973
19901,4,8,49.11,162000,10000,162000,324000,1LDK,2015,2,Wasedamachi| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/298230
12407,4,6,15.95,31500,5500,0,0,1R,1991,16,Asahigaoka| Hino-shi| Tokyo,http://www.realestate.co.jp/rent/view/342607
13221,11,11,19.59,77900,7100,0,0,1K,2001,4,Nihombashihamacho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/402458
21002,2,13,18.71,51000,8000,51000,51000,1R,1993,4,Omorihigashi| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/192289
10268,2,2,22.35,49900,5000,0,0,1K,2004,30,Mizumoto| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/510662
15388,11,11,33.93,109500,8500,109500,0,1DK,1998,6,Otowa| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/183910
19784,4,4,75.0,350000,0,700000,350000,2LDK,2001,10,Hachiyamacho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/197645
11456,18,21,59.89,315000,0,630000,630000,1LDK,2011,4,Nishishimbashi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/508844
10608,9,9,32.16,138000,8000,138000,0,1R,2004,1,Shirokanedai| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/510233
7672,2,2,43.88,72000,3000,72000,0,1LDK,2008,20,Akatsukicho| Hachioji-shi| Tokyo,http://www.realestate.co.jp/rent/view/493679
9369,2,3,27.8,82000,3540,0,82000,1R,2014,8,Takenotsuka| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/348953
18174,-1,-1,76.54,250000,0,250000,250000,2SLDK,2014,3,Tairamachi| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/294921
20412,1,7,22.92,62000,8000,0,0,1K,2006,9,Toshincho| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/401956
13344,16,19,53.21,283000,10000,566000,283000,1LDK,2007,3,Kamimeguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/510746
15085,8,10,20.79,86400,7100,86400,0,1R,2003,8,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/131487
13154,8,8,19.8,94000,8000,0,0,1K,2005,6,Nishigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/410515
18675,5,7,62.01,228000,12000,228000,228000,2LDK,1996,2,Azabujuban| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/289798
19207,16,16,40.66,165000,10000,330000,0,1LDK,2009,1,Hatchobori| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/262999
8791,1,1,50.33,180000,0,360000,0,1K,2007,4,Shirokanedai| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/414327
7141,1,10,35.58,99500,15000,99500,99500,1R,2008,2,Yanagibashi| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/495336
14144,2,3,24.93,77000,3000,77000,0,1K,2001,5,Minaminagasaki| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/254375
20008,5,6,52.71,215000,10000,215000,0,1LDK,2003,10,Nishiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/387320
11217,4,9,20.75,100000,10000,100000,100000,1K,2014,10,Nakameguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/358027
21467,2,9,23.47,78000,6000,78000,0,1R,2002,8,Nakaochiai| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/132768
19781,3,4,47.23,132000,5000,132000,0,1LDK,1993,8,Omiya| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/154955
22398,7,14,22.41,140000,20000,140000,140000,1K,1979,7,Nishiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/503561
10506,22,22,73.36,210000,10000,420000,0,1LDK,2006,2,Nishiikebukuro| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/507358
8005,1,1,61.31,199000,10000,199000,199000,1LDK,2014,14,Yakumo| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/510734
14282,2,2,23.72,180000,10000,360000,180000,1LDK,2009,2,Arakicho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/294764
13029,13,13,19.83,74000,8000,0,74000,1K,2002,1,Sekiguchi| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/461200
11346,2,2,18.2,57000,4000,0,0,1K,1994,5,Tateishi| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/509757
9112,8,9,29.69,123000,7000,123000,123000,1K,2008,5,Takanawa| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/492854
9194,3,5,61.48,204600,0,409200,204600,1LDK,1980,8,Jingumae| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/473581
7638,6,10,19.72,78000,3000,78000,78000,1R,1995,4,Sangenjaya| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/510865
12036,3,3,27.75,87000,7000,87000,0,1K,2013,10,Ogi| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/479091
11351,17,17,27.29,97000,9000,97000,0,1K,2007,1,Nihombashibakurocho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/447380
8234,3,3,40.35,161000,10000,161000,161000,1DK,2006,6,Midorigaoka| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/494817
10245,1,2,24.73,74500,5000,0,0,1K,2001,17,Kamiyoga| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/509789
14791,3,8,20.45,68000,5000,68000,68000,1K,1994,8,Oi| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/252724
19768,13,13,41.43,166000,10000,332000,0,1LDK,2006,2,Shibadaimon| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/284537
16461,1,2,19.87,73000,4000,0,0,1K,2001,11,Omorihigashi| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/238823
12147,19,19,81.4,296000,20000,592000,0,3LDK,2007,5,Minato| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/439807
19210,13,13,53.55,195000,10000,390000,0,2LDK,1991,5,Kaigan(3-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/204356
19734,2,11,25.2,92000,6000,92000,0,1K,2002,3,Nihombashihakozakicho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/132116
15645,1,4,53.0,98000,0,98000,98000,2DK,1966,3,Hyakunincho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/64301
17488,5,14,55.0,83000,4000,166000,0,1LDK,1983,10,Nishikasai| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/281720
7376,18,18,59.28,180000,5000,180000,180000,1DK,2017,3,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/502976
10370,1,2,14.1,55000,4000,0,55000,1K,1990,13,Shinkoiwa| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/493790
11664,2,10,21.52,73000,6000,73000,73000,1K,2006,4,Itabashi| Itabashi-ku| Tokyo,http://www.realestate.co.jp/rent/view/363018
19857,3,11,17.52,57000,6000,57000,0,1K,1998,11,Kamiikebukuro| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/130062
6910,8,12,25.65,149400,12000,0,0,1K,2004,4,Hommachi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/216000
21923,2,2,10.0,35000,10000,0,3000,Shared,1988,3,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/457962
8661,2,3,34.2,105000,5000,105000,0,1K,1993,6,Tsurumaki| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/439264
14460,8,8,43.77,124000,0,124000,0,1LDK,2009,2,Minamiyukigaya| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/421750
13957,29,29,193.18,1000000,0,4000000,0,3LDK,2002,6,Motoazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/411189
18551,3,13,71.47,230000,10000,230000,0,3LDK,2005,3,Nihombashiodemmacho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/84566
16815,10,13,63.08,250000,0,250000,0,2LDK,2005,4,Tsukiji| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/430528
17907,12,12,70.75,179000,10000,179000,358000,1LDK,1998,9,Mita| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/228857
10985,16,19,58.87,240000,0,240000,240000,1LDK,2008,2,Nezu| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/510732
17093,3,4,38.91,110000,7000,110000,0,2K,1991,10,Sendagi| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/211303
11491,2,2,18.56,76500,5540,0,76500,1K,2002,14,Shimoma| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/444197
12004,2,2,25.23,65000,5540,0,65000,1K,1991,7,Nakano| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/348774
7321,18,18,59.28,172000,5000,172000,172000,1DK,2017,3,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/502973
7064,2,7,25.48,81500,15000,81500,81500,1K,2013,9,Mukojima| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/511390
14705,2,2,15.19,66600,5540,0,33300,1K,1990,2,Nishikubo| Musashino-shi| Tokyo,http://www.realestate.co.jp/rent/view/400371
7107,3,6,26.09,79000,15000,79000,79000,1DK,2015,9,Omorinishi| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/510169
20822,9,10,41.77,207000,10000,207000,207000,1LDK,2014,5,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/303944
12045,2,2,20.7,45000,5000,0,0,1K,1998,25,Tokiwamachi| Machida-shi| Tokyo,http://www.realestate.co.jp/rent/view/189294
19496,29,44,93.63,240000,12000,480000,480000,3LDK,2007,7,Shinonome| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/291065
21546,1,4,25.02,120000,6000,120000,120000,1K,2017,8,Sendagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/455613
14559,1,2,19.11,67000,4540,0,67000,1K,2003,7,Funabashi| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/347264
9895,3,4,20.81,85500,6540,0,85500,1K,2009,7,Shimomaruko| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/378566
15802,3,3,58.66,276000,12000,276000,0,2DK,2006,5,Shibuya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/211274
19500,8,11,19.6,73000,5000,73000,73000,1K,1989,7,Komazawa| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/252840
15464,2,2,14.35,48000,2000,0,0,1R,1993,12,Higashimotomachi| Kokubunji-shi| Tokyo,http://www.realestate.co.jp/rent/view/392957
7634,7,14,27.67,79800,7200,0,0,1K,2007,11,Higashishinkoiwa| Katsushika-ku| Tokyo,http://www.realestate.co.jp/rent/view/394764
18287,11,11,40.68,145000,10000,140000,140000,1LDK,2015,6,Kitaueno| Taito-ku| Tokyo,http://www.realestate.co.jp/rent/view/397908
18182,19,60,87.66,331000,20000,662000,0,2LDK,2008,5,Kachidoki| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/355580
10542,2,3,26.15,77000,3000,77000,77000,1K,2001,11,Koyamadai| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/357961
17910,4,4,42.99,248000,10000,248000,0,1LDK,2011,6,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/284913
21570,1,2,10.0,46000,0,5000,30000,Private,1990,7,Nishikojiya| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/302048
10598,7,8,28.45,100000,8000,100000,100000,1K,2005,7,Arai| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/389838
7556,2,4,20.72,81100,6400,81100,81100,1K,2008,9,Otsuka| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/502133
17221,4,4,45.0,102000,3000,0,0,2LDK,2000,10,Senju kotobukicho| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/408409
17932,27,55,83.0,315000,15000,630000,630000,3LDK,2015,1,Tsukishima| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/339098
10164,3,4,74.87,248000,15000,496000,248000,2LDK,1991,10,Shimomeguro| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/312782
9500,1,2,20.77,55000,3000,55000,0,1K,2002,10,Mizue| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/485587
20771,2,5,28.66,125000,10000,125000,0,1K,2004,2,Minamiaoyama| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/349804
10345,1,2,49.2,129000,5500,129000,129000,2DK,2008,7,Todoroki| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/489080
14753,5,7,61.86,275000,15000,275000,0,1LDK,2013,6,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/258933
8997,4,5,20.58,72000,8000,72000,72000,1K,2012,4,Shimomaruko| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/367161
13182,22,22,63.41,300000,10000,600000,0,2LDK,2003,5,Kamiosaki| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/409296
21648,1,4,46.5,145000,5000,145000,145000,1LDK,2004,6,Hatagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/283485
19539,8,9,48.35,159000,10000,318000,159000,1LDK,2006,9,Tsukishima| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/307168
12198,4,6,20.68,67000,8000,67000,67000,1K,1997,5,Takada| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/358868
20138,3,5,19.95,69500,9500,69500,69500,1R,1999,11,Yoga| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/382353
7138,8,8,23.26,71500,12000,71500,71500,1K,2009,5,Takinogawa| Kita-ku| Tokyo,http://www.realestate.co.jp/rent/view/503494
19818,6,30,40.3,149000,10000,298000,149000,1LDK,2013,4,Ikebukuro (2-4-chome)| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/328827
10286,3,15,26.0,129000,13000,129000,0,1K,2002,10,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/432924
18852,8,8,49.64,175000,10000,350000,175000,1LDK,2006,5,Sarugakucho| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/379199
20443,3,8,20.13,77000,5000,77000,77000,1K,2003,2,Waseda tsurumakicho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/350420
9133,11,11,21.93,120000,0,0,0,1K,2006,7,Nishigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/7761
11517,2,2,14.1,67500,5500,0,0,1R,1990,16,Honkomagome| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/238006
21630,2,3,13.75,50000,5000,0,0,1R,1984,7,Kamiikedai| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/485562
8345,1,1,48.0,125000,3000,125000,0,2LDK,1988,10,Tsurumaki| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/503709
7894,3,3,20.0,101000,10500,0,101000,1K,2002,6,Shiba(1-3-chome)| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/485828
9225,2,2,19.0,58000,2000,58000,58000,1K,1994,9,Koenjikita| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/511190
11988,1,11,45.39,148000,10000,296000,148000,1LDK,2005,4,Sengoku| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/486291
12955,4,4,25.51,80000,8000,80000,80000,1K,2011,7,Miyamae| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/448454
20778,7,10,16.5,61000,6500,0,0,1R,1996,5,Yoga| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/393437
11490,1,4,22.41,95000,3000,95000,0,1K,2005,1,Kitasenzoku| Ota-ku| Tokyo,http://www.realestate.co.jp/rent/view/501241
8766,3,10,38.52,190000,0,190000,190000,1LDK,2015,9,Megurohoncho| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/439743
12109,3,5,19.11,80000,5000,80000,80000,1K,2006,8,Nishigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/510704
16611,3,4,20.81,56500,7500,0,0,1K,2008,19,Hanakoganei| Kodaira-shi| Tokyo,http://www.realestate.co.jp/rent/view/241943
18531,2,4,26.0,123000,4000,246000,123000,1K,2014,5,Nishiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/265109
7375,18,18,59.28,366000,10000,366000,366000,1LDK,2017,3,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/502962
22091,7,10,31.62,118000,10000,118000,0,1K,2002,3,Shibadaimon| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/358525
13671,2,2,18.0,75000,0,75000,75000,1K,1993,9,Nakamachi| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/444183
13707,3,3,39.56,62000,7540,62000,0,1LDK,1993,15,Nisshincho| Fuchu-shi| Tokyo,http://www.realestate.co.jp/rent/view/345541
11682,2,2,16.1,61000,4000,0,0,1R,1982,1,Higashiyama| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/303131
8375,3,5,25.5,127000,8000,0,0,1K,2008,5,Shirokane| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/447512
9993,2,2,19.87,68000,4000,0,0,1K,2005,11,Funabori| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/492388
10285,14,14,28.75,125000,10000,250000,125000,1K,2007,3,Kandaogawamachi| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/439246
12202,2,3,19.87,92500,4540,0,92500,1K,2009,7,Tamagawa| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/345608
15773,8,10,41.44,200000,5000,400000,200000,1LDK,2001,8,Shibuya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/372950
15894,1,2,24.0,90500,3000,0,90500,1K,2012,8,Okusawa| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/114890
12484,2,7,57.37,110000,10000,110000,0,2LDK,1998,5,Matsue| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/169898
20260,1,5,28.51,114000,10000,114000,0,1K,2014,7,Hatagaya| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/457556
21307,1,3,40.48,147000,4000,147000,147000,1LDK,2017,4,Hongo| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/475995
22112,3,5,42.12,95000,3000,0,0,1R,1991,7,Hirai| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/447812
15690,3,14,31.22,112000,10000,0,0,1R,2007,5,Kandanishikicho| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/167905
7587,1,3,19.44,50000,0,50000,0,1K,1991,10,Yanaka| Adachi-ku| Tokyo,http://www.realestate.co.jp/rent/view/455184
10760,2,3,63.94,178000,5000,178000,0,2LDK,2009,8,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/357951
13926,3,5,24.3,75000,5000,150000,150000,1DK,1977,5,Minamishinagawa| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/348572
16344,2,2,22.35,66000,4000,0,0,1K,2009,22,Nishioizumi| Nerima-ku| Tokyo,http://www.realestate.co.jp/rent/view/242663
12277,1,3,25.07,103500,3540,0,103500,1K,2015,8,Sengoku| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/386490
15594,3,5,16.5,56000,7000,56000,0,1K,1992,13,Naritahigashi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/130055
19055,3,2,23.04,61500,6000,0,0,1K,2007,7,Minamicho| Hachioji-shi| Tokyo,http://www.realestate.co.jp/rent/view/131478
20108,1,10,25.47,113000,7000,113000,0,1K,2008,6,Ohashi| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/135099
16850,11,13,41.18,197000,8000,197000,8000,1LDK,2013,1,Iwatocho| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/214185
9817,1,2,19.87,59000,4000,0,0,1K,2009,20,Shishibone| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/494958
14700,9,9,40.82,126000,7540,0,126000,1K,2018,4,Shintomi| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/511304
19138,4,14,25.38,122000,8000,244000,0,1R,2005,5,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/140105
19062,2,8,73.36,300000,0,600000,300000,3LDK,2012,5,Ohashi| Meguro-ku| Tokyo,http://www.realestate.co.jp/rent/view/311248
13666,7,11,22.03,72500,12000,0,0,1K,2009,13,Ishiwara| Sumida-ku| Tokyo,http://www.realestate.co.jp/rent/view/259002
16797,3,10,21.24,63000,5000,63000,0,1K,1994,3,Nakakasai| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/260233
10237,5,7,26.52,105000,10000,0,0,1K,2004,5,Ichigayayakuojimachi| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/445217
20502,3,3,63.0,165000,0,330000,165000,1LDK,2007,8,Tsurumaki| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/502157
20779,1,5,20.07,72000,5000,72000,72000,1K,2007,3,Izumi| Suginami-ku| Tokyo,http://www.realestate.co.jp/rent/view/387266
21766,6,14,35.68,145000,15000,290000,145000,1LDK,2012,6,Shinkawa| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/283549
13280,4,7,17.68,65000,5000,65000,0,1R,1989,7,Hirano| Koto-ku| Tokyo,http://www.realestate.co.jp/rent/view/262507
12055,1,1,42.23,89000,5040,0,89000,1K,2008,2,Oyamadai| Setagaya-ku| Tokyo,http://www.realestate.co.jp/rent/view/378627
12329,1,3,31.33,98000,4540,98000,98000,1K,2007,6,Ikebukurohoncho| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/345968
19810,1,1,105.7,157000,10000,314000,0,1LDK,2012,5,Takanawa| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/284534
21516,3,3,42.93,283000,15000,566000,283000,1LDK,2002,3,Jingumae| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/291118
15170,7,11,18.75,60000,5000,60000,60000,1R,1985,6,Higashiikebukuro| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/252987
19475,30,39,96.0,580000,0,1160000,580000,2LDK,2011,3,Roppongi| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/366791
21252,15,15,57.72,255000,10000,255000,0,2LDK,2004,1,Akasaka| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/215150
12882,3,14,25.02,102000,6000,102000,102000,1K,2014,3,Higashigotanda| Shinagawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/231388
22257,4,4,44.81,190000,10000,190000,190000,1LDK,2017,7,Yoyogi| Shibuya-ku| Tokyo,http://www.realestate.co.jp/rent/view/455633
21815,9,8,80.52,180000,10000,180000,180000,3LDK,2008,7,Higashikasai| Edogawa-ku| Tokyo,http://www.realestate.co.jp/rent/view/367360
11932,10,11,53.0,199000,10000,199000,0,2LDK,2006,11,Shimochiai| Shinjuku-ku| Tokyo,http://www.realestate.co.jp/rent/view/511532
12856,22,22,73.36,313000,12000,626000,0,3LDK,2006,2,Nishiikebukuro| Toshima-ku| Tokyo,http://www.realestate.co.jp/rent/view/493478
14496,1,3,18.9,70000,2000,70000,0,1R,1984,6,Hongo| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/256037
18240,8,8,22.99,95000,6000,0,0,1K,2004,1,Kandasudacho| Chiyoda-ku| Tokyo,http://www.realestate.co.jp/rent/view/324709
20580,7,11,13.55,68000,0,0,0,1R,1985,7,Minamiazabu| Minato-ku| Tokyo,http://www.realestate.co.jp/rent/view/150061
21190,3,5,13.0,55000,0,0,0,1R,1985,8,Nakano| Nakano-ku| Tokyo,http://www.realestate.co.jp/rent/view/147400
18290,11,12,106.0,439000,0,878000,0,3LDK,1996,4,Koraku| Bunkyo-ku| Tokyo,http://www.realestate.co.jp/rent/view/164863
7770,5,10,44.33,160000,12000,160000,160000,1LDK,2007,2,Nihombashiodemmacho| Chuo-ku| Tokyo,http://www.realestate.co.jp/rent/view/376673
